loan_id,payer_id,program_id,loan_amount,interest_rate,loan_term_years,loan_term_months,loan_type,institution_name,institution_city,institution_province,education_value,down_payment,ltv_ratio,origination_date,disbursement_date,maturity_date,current_balance,loan_status,lender,program_duration_years,monthly_payment,grace_period_months
619,619,12,172011.87,3.419,20,240,Student Loan,University of Manitoba,Winnipeg,Manitoba,241118.97409526393,69107.10409526393,71.34,2025-11-02,2025-12-16,2045-11-02,172011.87,In Grace Period,National Bank of Canada,5,990.45,6
620,620,7,121892.36,4.961,15,180,Professional Student Loan,University of Ottawa,Ottawa,Ontario,182218.93512030423,60326.57512030423,66.89,2024-04-02,2024-06-21,2039-04-02,116275.56,Active,Bank of Nova Scotia,3,961.44,12
621,621,3,77180.14,5.102,20,240,Professional Student Loan,NAIT,Edmonton,Alberta,100610.04152436367,23429.901524363668,76.71,2024-02-02,2024-05-11,2044-02-02,72089.98,Active,Bank of Montreal,2,513.71,0
622,622,8,336525.07,9.748,20,240,Parent PLUS Loan,Carleton University,Ottawa,Ontario,380695.1736381539,44170.10363815387,88.4,2023-07-02,2023-09-03,2043-07-02,326087.5,Active,Bank of Nova Scotia,5,3191.55,12
623,623,13,177212.02,5.273,25,300,Education Line of Credit,University of Ottawa,Ottawa,Ontario,210028.20361432293,32816.183614322945,84.38,2026-04-02,2026-06-19,2051-04-02,177212.02,In Grace Period,TD Student Line of Credit,3,1064.34,6
624,624,33,275972.33,7.569,20,240,Private Education Loan,Queen's University,Kingston,Ontario,340612.28709183086,64639.957091830845,81.02,2021-03-02,2024-01-15,2041-03-02,243602.86,Active,TD Canada Trust,4,2234.87,6
625,625,12,103535.9,7.669,20,240,Private Education Loan,University of Alberta,Edmonton,Alberta,157684.88354994153,54148.983549941535,65.66,2021-07-02,2024-09-01,2041-07-02,90990.57,Active,Bank of Montreal,3,844.81,0
626,626,1,328031.29,3.624,15,180,Professional Student Loan,McMaster University,Hamilton,Ontario,394952.7974625976,66921.50746259763,83.06,2023-01-02,2023-05-14,2038-01-02,289427.99,Active,TD Canada Trust,5,2365.06,12
627,627,29,160989.85,6.349,15,180,Education Line of Credit,Ryerson University,Toronto,Ontario,226217.29816361016,65227.448163610155,71.17,2023-02-02,2023-03-10,2038-02-02,138441.23,Active,TD Student Line of Credit,3,1389.07,0
628,628,39,133025.38,6.684,20,240,Parent PLUS Loan,University of British Columbia,Vancouver,British Columbia,194820.95783093612,61795.57783093612,68.28,2022-12-02,2024-01-04,2042-12-02,125010.09,Active,TD Canada Trust,3,1006.26,12
629,629,3,123053.77,4.07,15,180,Professional Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,175099.02627992188,52045.25627992187,70.28,2022-01-02,2022-09-07,2037-01-02,95423.54,Active,BMO Student Banking Program,2,914.54,0
630,630,18,113509.36,2.756,20,240,Graduate Student Loan,University of Waterloo,Waterloo,Ontario,185419.68126719404,71910.32126719404,61.22,2023-03-02,2023-05-04,2043-03-02,99814.49,Active,Provincial Student Aid,4,615.75,0
631,631,39,330703.42,6.67,15,180,Private Education Loan,Ryerson University,Toronto,Ontario,439306.44825998176,108603.02825998177,75.28,2026-03-02,2026-05-05,2041-03-02,330703.42,In Grace Period,Canada Student Loans Program,5,2911.78,6
632,632,36,319726.2,10.297,25,300,Private Education Loan,Simon Fraser University,Burnaby,British Columbia,360702.39161931805,40976.19161931804,88.64,2023-01-02,2024-05-03,2048-01-02,311031.81,Active,CIBC,5,2972.56,6
633,633,26,95807.96,9.887,15,180,Parent PLUS Loan,University of Manitoba,Winnipeg,Manitoba,147256.34740892006,51448.387408920054,65.06,2025-10-02,2025-11-12,2040-10-02,95807.96,In Grace Period,TD Student Line of Credit,3,1022.94,12
634,634,35,164254.97,3.876,20,240,Professional Student Loan,University of Ottawa,Ottawa,Ontario,245472.56055976538,81217.59055976538,66.91,2025-05-02,2025-06-23,2045-05-02,161969.71,In Forbearance,Bank of Montreal,5,984.65,6
635,635,29,197416.11,7.801,20,240,Education Line of Credit,Ryerson University,Toronto,Ontario,280108.63108664384,82692.52108664386,70.48,2020-10-02,2023-05-01,2040-10-02,175277.57,Active,BMO Student Banking Program,4,1626.9,12
636,636,11,232113.07,4.978,20,240,Student Loan,Dalhousie University,Halifax,Nova Scotia,264566.1931106782,32453.12311067822,87.73,2025-04-02,2025-05-30,2045-04-02,232113.07,Active,Scotiabank Student Line of Credit,3,1529.02,12
637,637,31,236747.62,9.035,20,240,Parent PLUS Loan,University of Calgary,Calgary,Alberta,287472.19989647216,50724.57989647216,82.35,2020-12-02,2024-01-05,2040-12-02,207866.93,Active,National Bank of Canada,3,2135.41,0
638,638,41,126413.09,10.771,25,300,Parent PLUS Loan,NAIT,Edmonton,Alberta,141854.5248853314,15441.4348853314,89.11,2023-02-02,2023-09-04,2048-02-02,123335.3,Active,Bank of Montreal,2,1218.12,6
639,639,36,105914.38,4.925,15,180,Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,159954.1290917364,54039.74909173639,66.22,2022-10-02,2023-09-15,2037-10-02,87677.91,Active,Canada Student Loans Program,2,833.43,0
640,640,20,232692.94,3.308,15,180,Professional Student Loan,University of Ottawa,Ottawa,Ontario,309122.2264776722,76429.28647767217,75.28,2019-04-02,2024-05-08,2034-04-02,137040.32,Active,Scotiabank Student Line of Credit,5,1641.63,0
641,641,18,138820.57,3.977,20,240,Professional Student Loan,McMaster University,Hamilton,Ontario,204555.7222687153,65735.15226871529,67.86,2024-08-02,2024-09-07,2044-08-02,130987.41,In Deferment,BMO Student Banking Program,4,839.54,0
642,642,13,72576.9,10.567,20,240,Parent PLUS Loan,Dalhousie University,Halifax,Nova Scotia,100909.25499149876,28332.354991498767,71.92,2026-03-02,2026-05-22,2046-03-02,72488.14,Active,TD Student Line of Credit,2,727.86,0
643,643,13,118814.96,3.102,25,300,Professional Student Loan,Concordia University,Montreal,Quebec,143230.18526360072,24415.225263600718,82.95,2025-03-02,2025-05-01,2050-03-02,115347.43,Active,BMO Student Banking Program,3,569.76,0
644,644,4,118278.49,3.975,25,300,Graduate Student Loan,Dalhousie University,Halifax,Nova Scotia,148738.64186005713,30460.15186005713,79.52,2022-04-02,2024-09-06,2047-04-02,106287.63,Active,Provincial Student Aid,3,622.69,0
645,645,31,120873.17,6.446,25,300,Private Education Loan,University of Waterloo,Waterloo,Ontario,146651.70023479505,25778.53023479505,82.42,2023-09-02,2023-09-10,2048-09-02,116530.22,Active,National Bank of Canada,2,812.07,6
646,646,10,161362.9,7.448,20,240,Education Line of Credit,Memorial University,St. John's,Newfoundland,217886.85921622594,56523.95921622595,74.06,2024-01-02,2024-03-14,2044-01-02,154806.37,Active,Canada Student Loans Program,3,1294.8,6
647,647,2,294159.9,5.243,25,300,Education Line of Credit,University of Ottawa,Ottawa,Ontario,345327.0629252419,51167.162925241864,85.18,2020-03-02,2023-09-06,2045-03-02,260326.98,Active,BMO Student Banking Program,4,1761.53,12
648,648,34,149651.26,5.151,25,300,Student Loan,Ryerson University,Toronto,Ontario,208217.2395533277,58565.97955332769,71.87,2025-04-02,2025-06-19,2050-04-02,148161.24,In Deferment,RBC Student Banking,3,888.06,6
649,649,33,178062.51,3.14,20,240,Student Loan,University of Waterloo,Waterloo,Ontario,242264.76374740736,64202.25374740735,73.5,2023-02-02,2023-04-08,2043-02-02,160258.77,Active,TD Student Line of Credit,3,1000.06,6
650,650,17,273748.59,4.653,20,240,Professional Student Loan,University of Ottawa,Ottawa,Ontario,396133.4655237067,122384.87552370667,69.11,2018-06-02,2023-05-09,2038-06-02,194323.93,Active,Canada Student Loans Program,5,1754.56,0
651,651,29,120564.0,3.189,25,300,Graduate Student Loan,Simon Fraser University,Burnaby,British Columbia,152471.92501083162,31907.92501083162,79.07,2025-06-02,2025-07-25,2050-06-02,119506.79,Active,Bank of Nova Scotia,3,583.65,6
652,652,1,227595.33,3.86,15,180,Graduate Student Loan,Memorial University,St. John's,Newfoundland,304589.8597432318,76994.5297432318,74.72,2026-01-02,2026-02-20,2041-01-02,227595.33,In Grace Period,TD Canada Trust,4,1667.57,12
653,653,1,132837.29,8.225999999999999,25,300,Private Education Loan,NAIT,Edmonton,Alberta,159545.0236450493,26707.733645049302,83.26,2021-11-02,2024-09-04,2046-11-02,125401.43,Active,Royal Bank of Canada,3,1045.23,6
654,654,11,91340.71,4.61,20,240,Graduate Student Loan,University of Ottawa,Ottawa,Ontario,105453.83097032717,14113.12097032716,86.62,2021-10-02,2023-01-11,2041-10-02,77423.89,Active,TD Canada Trust,2,583.3,0
655,655,5,65314.75,9.458,15,180,Parent PLUS Loan,Simon Fraser University,Burnaby,British Columbia,98418.3087746242,33103.558774624194,66.36,2022-03-02,2022-09-01,2037-03-02,58233.16,Active,TD Student Line of Credit,2,680.38,12
656,656,12,133533.21,6.129,15,180,Education Line of Credit,McMaster University,Hamilton,Ontario,170444.21022469536,36911.000224695366,78.34,2024-08-02,2024-10-27,2039-08-02,126959.86,Active,Royal Bank of Canada,2,1136.16,6
657,657,25,128787.21,6.708,15,180,Private Education Loan,Concordia University,Montreal,Quebec,170689.38585830753,41902.17585830753,75.45,2021-06-02,2023-09-01,2036-06-02,106996.29,Active,Canada Student Loans Program,2,1136.65,12
658,658,4,208161.95,4.879,25,300,Graduate Student Loan,Queen's University,Kingston,Ontario,290775.4436811325,82613.4936811325,71.59,2020-05-02,2024-01-07,2045-05-02,184032.31,Active,CIBC,4,1202.26,12
659,659,21,130970.75,6.049,20,240,Education Line of Credit,University of Ottawa,Ottawa,Ontario,212832.0352102695,81861.2852102695,61.54,2020-07-02,2023-09-11,2040-07-02,112039.81,Active,CIBC,3,942.02,12
660,660,5,147169.5,4.673,15,180,Graduate Student Loan,University of Victoria,Victoria,British Columbia,181082.48039671883,33912.980396718835,81.27,2021-09-02,2024-01-06,2036-09-02,112542.23,Active,TD Canada Trust,3,1138.89,0
661,661,12,340941.72,4.983,25,300,Graduate Student Loan,NAIT,Edmonton,Alberta,406662.1634334147,65720.44343341474,83.84,2022-02-02,2023-01-08,2047-02-02,317368.49,Active,Bank of Montreal,5,1989.74,12
662,662,6,185455.77,10.198,20,240,Parent PLUS Loan,University of Calgary,Calgary,Alberta,267677.78395588347,82222.01395588348,69.28,2025-06-02,2025-08-10,2045-06-02,184491.48,Active,Bank of Nova Scotia,3,1814.08,6
663,663,37,213086.08,8.525,15,180,Parent PLUS Loan,Simon Fraser University,Burnaby,British Columbia,244209.2754025747,31123.195402574725,87.26,2025-12-02,2026-03-02,2040-12-02,210710.24,Active,Royal Bank of Canada,3,2101.47,0
664,664,19,221917.06,4.683,15,180,Student Loan,McGill University,Montreal,Quebec,259930.40944298927,38013.349442989274,85.38,2020-08-02,2023-05-04,2035-08-02,155678.4,Active,Bank of Montreal,5,1718.48,0
665,665,1,275552.85,6.256,20,240,Education Line of Credit,McGill University,Montreal,Quebec,359244.95404377615,83692.10404377617,76.7,2024-11-02,2025-01-16,2044-11-02,269020.76,Active,Provincial Student Aid,4,2015.06,6
666,666,36,172514.12,9.497,25,300,Parent PLUS Loan,University of Calgary,Calgary,Alberta,247763.17758205053,75249.05758205053,69.63,2023-11-02,2024-01-08,2048-11-02,167919.09,Active,RBC Student Banking,4,1506.89,0
667,667,35,116961.77,4.892,20,240,Education Line of Credit,Concordia University,Montreal,Quebec,132698.0881446154,15736.318144615405,88.14,2025-07-02,2025-08-28,2045-07-02,116093.88,Active,National Bank of Canada,2,764.93,6
668,668,39,134127.88,3.671,25,300,Student Loan,Dalhousie University,Halifax,Nova Scotia,199906.26485658452,65778.38485658451,67.1,2024-07-02,2024-08-26,2049-07-02,131635.86,In Deferment,Scotiabank Student Line of Credit,3,683.84,12
669,669,36,140148.6,6.724,20,240,Private Education Loan,University of Alberta,Edmonton,Alberta,212530.86095831916,72382.26095831915,65.94,2020-08-02,2023-09-10,2040-08-02,121909.22,Active,TD Student Line of Credit,3,1063.47,12
670,670,2,144638.47,4.377,20,240,Graduate Student Loan,Simon Fraser University,Burnaby,British Columbia,238511.3372664264,93872.86726642639,60.64,2018-11-02,2023-05-07,2038-11-02,110611.92,Active,TD Student Line of Credit,5,905.48,12
671,671,37,224084.08,6.386,15,180,Education Line of Credit,NAIT,Edmonton,Alberta,290976.14764976467,66892.06764976468,77.01,2024-05-02,2024-07-29,2039-05-02,215661.9,Active,TD Student Line of Credit,3,1938.0,12
672,672,20,152231.21,2.82,15,180,Student Loan,Queen's University,Kingston,Ontario,191614.52963578072,39383.31963578073,79.45,2022-07-02,2023-09-03,2037-07-02,124475.35,Active,Canada Student Loans Program,3,1038.15,6
673,673,28,125954.43,10.682,15,180,Parent PLUS Loan,Memorial University,St. John's,Newfoundland,143903.94874046982,17949.518740469823,87.53,2025-03-02,2025-05-11,2040-03-02,122040.28,Active,Scotiabank Student Line of Credit,2,1406.54,0
674,674,37,103717.14,8.941,25,300,Parent PLUS Loan,University of Alberta,Edmonton,Alberta,120023.27852243342,16306.138522433423,86.41,2025-10-02,2025-12-24,2050-10-02,103717.14,In Grace Period,Bank of Nova Scotia,2,866.2,12
675,675,25,141963.99,4.045,20,240,Education Line of Credit,University of Calgary,Calgary,Alberta,189228.88335866673,47264.89335866674,75.02,2023-09-02,2023-11-02,2043-09-02,129401.9,Active,RBC Student Banking,4,863.64,0
676,676,4,144604.11,2.684,15,180,Student Loan,University of Alberta,Edmonton,Alberta,182559.84390636935,37955.733906369365,79.21,2023-05-02,2024-09-02,2038-05-02,125051.59,Active,Bank of Montreal,2,976.78,6
677,677,6,272583.2,4.554,15,180,Professional Student Loan,McMaster University,Hamilton,Ontario,362914.78744189296,90331.58744189295,75.11,2023-10-02,2023-11-30,2038-10-02,239022.98,Active,Bank of Montreal,4,2092.77,0
678,678,35,171376.96,7.149,15,180,Education Line of Credit,Concordia University,Montreal,Quebec,248576.93678294073,77199.97678294074,68.94,2021-10-02,2022-01-02,2036-10-02,145992.48,Active,TD Canada Trust,5,1554.7,12
679,679,8,267919.19,4.758,15,180,Professional Student Loan,University of Calgary,Calgary,Alberta,327076.1916804174,59157.001680417394,81.91,2020-08-02,2022-01-08,2035-08-02,196193.7,Active,Canada Student Loans Program,5,2085.07,6
680,680,41,80632.33,5.825,20,240,Education Line of Credit,University of Alberta,Edmonton,Alberta,125407.34976815572,44775.01976815572,64.3,2022-10-02,2023-05-13,2042-10-02,74893.67,Active,BMO Student Banking Program,2,569.56,12
681,681,20,179588.8,4.379,25,300,Graduate Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,232007.81767231447,52419.01767231448,77.41,2025-11-02,2025-12-25,2050-11-02,179588.8,In Grace Period,Royal Bank of Canada,3,985.92,6
682,682,39,182838.73,5.195,20,240,Student Loan,York University,Toronto,Ontario,239955.2584993135,57116.528499313485,76.2,2020-06-02,2022-05-02,2040-06-02,150273.03,In Deferment,RBC Student Banking,3,1226.44,6
683,683,22,248906.67,7.448,25,300,Education Line of Credit,University of British Columbia,Vancouver,British Columbia,312300.605405748,63393.935405747994,79.7,2022-11-02,2024-09-08,2047-11-02,237760.49,Active,Canada Student Loans Program,4,1830.99,6
684,684,25,235042.7,6.659,15,180,Private Education Loan,McGill University,Montreal,Quebec,333503.4071649347,98460.70716493466,70.48,2021-03-02,2023-09-09,2036-03-02,179776.58,Active,TD Canada Trust,5,2068.07,0
685,685,30,132381.37,7.769,25,300,Private Education Loan,Memorial University,St. John's,Newfoundland,202466.02817488168,70084.65817488168,65.38,2022-01-02,2024-01-12,2047-01-02,123682.08,Active,Bank of Montreal,3,1001.57,0
686,686,39,209154.53,10.777,15,180,Private Education Loan,University of Victoria,Victoria,British Columbia,268725.1881700909,59570.6581700909,77.83,2024-10-02,2024-12-02,2039-10-02,200023.4,Active,Bank of Montreal,4,2348.04,0
687,687,3,345937.52,4.925,15,180,Student Loan,University of Toronto,Toronto,Ontario,390152.62089311285,44215.10089311283,88.67,2024-04-02,2024-06-14,2039-04-02,321658.87,Active,TD Canada Trust,5,2722.16,6
688,688,11,87913.7,7.159,25,300,Private Education Loan,McMaster University,Hamilton,Ontario,106519.19089691165,18605.49089691165,82.53,2021-09-02,2024-01-10,2046-09-02,82743.85,Active,Canada Student Loans Program,2,630.3,12
689,689,30,238610.14,2.536,20,240,Professional Student Loan,University of Victoria,Victoria,British Columbia,294151.5255493934,55541.385549393366,81.12,2020-03-02,2023-01-13,2040-03-02,188034.07,Active,National Bank of Canada,4,1268.59,12
690,690,34,216190.13,4.5169999999999995,15,180,Student Loan,Queen's University,Kingston,Ontario,253621.82163570524,37431.69163570524,85.24,2022-02-02,2023-05-04,2037-02-02,169966.15,Active,CIBC,4,1655.72,0
691,691,22,161707.28,3.692,25,300,Professional Student Loan,University of British Columbia,Vancouver,British Columbia,227282.58739687898,65575.30739687898,71.15,2021-08-02,2023-05-14,2046-08-02,141648.41,Active,TD Student Line of Credit,4,826.29,0
692,692,31,179446.4,4.087,20,240,Student Loan,NAIT,Edmonton,Alberta,249669.30566748595,70222.90566748596,71.87,2026-04-02,2026-05-18,2046-04-02,179446.4,In Grace Period,Royal Bank of Canada,5,1095.65,12
693,693,23,169451.36,3.111,15,180,Graduate Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,273547.9763584141,104096.61635841412,61.95,2022-01-02,2024-09-03,2037-01-02,134181.24,Active,RBC Student Banking,5,1179.27,6
694,694,2,326317.33,7.431,15,180,Parent PLUS Loan,University of Victoria,Victoria,British Columbia,362925.8443413853,36608.51434138528,89.91,2025-02-02,2025-03-18,2040-02-02,318211.26,Active,Bank of Nova Scotia,4,3012.22,6
695,695,26,83166.12,5.622,25,300,Education Line of Credit,Ryerson University,Toronto,Ontario,110824.0040911533,27657.884091153304,75.04,2025-01-02,2025-02-09,2050-01-02,82000.03,Active,Bank of Montreal,2,516.79,6
696,696,1,129563.94,10.891,20,240,Parent PLUS Loan,Carleton University,Ottawa,Ontario,162358.39865773998,32794.458657739975,79.8,2023-05-02,2023-09-06,2043-05-02,124552.38,Active,BMO Student Banking Program,2,1327.75,6
697,697,23,73512.25,4.96,20,240,Professional Student Loan,University of Victoria,Victoria,British Columbia,91475.61768170632,17963.367681706324,80.36,2023-02-02,2024-01-03,2043-02-02,68591.17,Active,TD Student Line of Credit,2,483.53,12
698,698,28,126279.96,5.044,25,300,Professional Student Loan,Dalhousie University,Halifax,Nova Scotia,209657.09690152123,83377.13690152123,60.23,2025-03-02,2025-04-05,2050-03-02,123471.18,Active,CIBC,3,741.46,0
699,699,21,192544.76,9.427,25,300,Parent PLUS Loan,Dalhousie University,Halifax,Nova Scotia,297085.12266420235,104540.36266420234,64.81,2019-07-02,2023-01-12,2044-07-02,174233.65,Active,TD Canada Trust,4,1672.5,0
700,700,17,290338.68,4.045,20,240,Graduate Student Loan,Simon Fraser University,Burnaby,British Columbia,330549.40879932523,40210.72879932524,87.84,2025-04-02,2025-05-03,2045-04-02,280710.22,Active,TD Canada Trust,4,1766.29,0
